gene	PC9.DMSO1	PC9.DMSO2	PC9.DMSO3	PC9.osiacute1	PC9.osiacute2	PC9.osiacute3	PC9.osiDTP1	PC9.osiDTP2	PC9.osiDTP3
CORO1A	157.5670219	207.9610453	113.4817089	346.4829033	378.1494923	317.6032057	162.0533233	244.5998233	241.7665874
CORO1B	3380.951804	4477.913567	3147.579563	8394.954729	9809.704654	8303.098539	4829.655338	6016.236607	5814.9159
CORO1C	9078.225525	11095.24203	10661.18233	4606.339472	4180.642458	3877.347663	4997.98366	5191.607283	5552.997228
CORO2A	390.6658769	648.526513	458.3875681	1427.828994	1298.843681	1333.48274	738.847742	952.4057461	956.3473311
CORO2B	262.9464455	266.3258149	321.5300219	50.28645462	80.59882218	75.42687668	67.76599637	54.61249862	58.68478656
CORO6	474.9464278	538.2436993	545.33526	1467.687583	1816.719133	1240.97414	1468.131847	1878.162752	1566.442146
CORO7	729.6921821	923.7819087	1048.602009	511.6016168	633.1048358	464.1873991	455.1489297	547.8601094	545.7576738
CORO7.PAM16	0	23.38070205	0	19.62127251	0	27.08101817	26.96415849	0	0
CORT	6.816125072	10.58859088	6.875888806	11.27554232	6.444084215	5.449884155	10.74619974	8.131286875	9.606896994
COTL1	35393.60164	40559.40696	30614.94667	18414.93569	22309.92822	21315.9653	9361.189245	8429.422912	9457.040589
COX10	680.8114611	674.5725983	723.2977166	467.8421467	531.9159351	497.9852689	520.9809765	526.0775426	608.8993712
COX11	1644.858458	2089.840644	1787.822431	1508.292432	1474.05086	1381.282407	1230.382325	1855.021438	1631.973467
COX14	547.6143645	698.6964078	537.4227152	716.343764	903.1466208	787.0862817	676.5813758	830.2759943	930.2597658
COX15	1513.327735	1830.783994	1571.924036	1530.038997	1709.168196	1478.94135	1180.11822	1421.571789	1557.996077
COX16	1657.508596	2049.856695	1630.229622	1481.585559	1525.145095	1395.645019	1330.731709	1230.388455	1258.791934
COX17	864.9953808	1055.57409	731.6376902	468.0248385	456.0468282	477.5636704	458.2992777	486.518173	618.2307904
COX18	347.9360419	395.2286787	361.0031846	309.8404187	340.1350427	289.0285008	289.9905942	296.9663388	328.6490168
COX19	952.2311051	1502.442122	1304.98222	858.3643348	942.6639475	725.1973718	1108.836536	1346.321576	1673.157557
COX20	1383.497191	1507.863957	1584.113812	737.247788	867.4982693	714.9974156	767.0650099	904.0914574	948.3571932
COX4I1	8866.159641	11095.63234	8544.231444	8801.904933	10337.13845	9520.923657	6898.840329	7773.42406	8636.420703
COX4I2	0	0	0	0	0	0	0	0	0
COX5A	3050.821936	3730.652062	3123.069509	2359.339187	2453.248304	2427.354763	1723.647514	2076.654452	2281.273583
COX5B	3500.363461	4299.983195	3257.911534	4373.440124	4748.883972	4282.286468	3009.948581	3486.871299	4086.203887
COX6A1	6673.173402	7911.340313	6138.635642	7244.87092	8005.945265	7732.209167	5244.897643	5755.234074	6613.543506
COX6A2	0	0	0	0	0	0	0	0	0
COX6B1	21.81314438	27.17326512	19.7771181	16.85271402	9.483829784	19.53424528	30.52406146	49.62842752	26.38862385
COX6B2	33.44423592	42.70453406	91.23202978	12.31769379	21.15710206	13.93038918	44.73172187	27.37661918	35.51584818
COX6C	2959.380814	3872.089429	3107.182685	3848.874873	4608.642943	3844.462952	2865.052106	3237.601232	3673.132013
COX7A1	4.597690471	1.472104183	11.04902236	4.307765352	17.38380078	4.784475792	4.984722168	8.981206182	14.31487151
COX7A2	3400.885694	4629.793107	3451.024732	3600.141315	3928.113828	3525.304236	2818.986382	3172.405218	3598.319166
COX7A2L	4243.090399	5746.158834	4098.273668	4437.81658	5777.60828	4891.65186	3664.506673	4147.389393	4849.511147
COX7B	1450.523898	1705.918172	1358.40145	1336.485656	1408.452192	1158.876441	893.1256098	1031.211781	1150.311908
COX7B2	746.1708488	922.266751	571.8206545	621.9377459	724.8042231	697.8039696	568.6728767	547.4646963	764.1613751
COX7C	5430.261429	6880.121631	5266.527616	5928.594108	7008.806439	6036.605596	4430.279297	5217.744594	5528.212082
COX8A	5548.272029	6466.978159	5005.453001	4188.455094	4204.847981	4303.430244	3394.875268	3614.066346	4417.942616
COX8C	0	0	0	0	0	0	0.912466428	0	0
CP	3.518967643	7.049601669	18.32178966	10.12950111	13.71275385	1.804295801	0	5.332318318	0.711719656
CPA1	0	0	0	0	0	0	0	0	0
CPA2	0	0.909104899	0	0	0	1.810849471	2.722521987	2.217457558	0
CPA3	0	0	0	0	0	0	0	0	0
CPA4	984.0266736	1459.839529	1469.879533	363.8375651	420.5207063	331.9097156	2979.404831	3122.124483	4621.728786
CPA5	4.007504264	14.28120672	1.12189654	0.619227098	2.455597682	1.668043296	4.778252665	4.873115414	4.850681499
CPA6	0	0	0	0	0	0	0	0	0
CPAMD8	1884.476257	3460.810868	2313.801401	8692.660638	11913.73068	9050.183336	8192.615631	9575.480089	10266.43843
CPB1	0	0.382971364	3.448847336	0	0.381337993	0	0	0	0
CPB2	0.983987291	7.596485437	1.985169715	3.905838022	0	0	1.974943325	1.977024287	0.985022827
CPD	6716.092195	8306.134022	6892.545248	8872.932904	10417.10699	9414.480902	5689.203152	5027.513878	6071.73141
CPE	46.69097544	39.09019399	70.82151416	91.88248332	50.96656365	84.3576213	166.77806	114.660087	305.1740277
CPEB1	13.85004069	28.76367942	14.06028869	11.12965704	21.27285881	14.20633909	20.49565231	23.74592169	17.14346091
CPEB2	147.3608163	182.7361419	240.567155	698.5294287	812.1811692	848.7728539	1325.439517	1372.522278	1991.345932
CPEB3	25.20706868	33.162891	40.7346661	62.31711131	47.72992774	53.28482492	36.94966216	55.87863071	50.91301824
CPEB4	1523.223854	2171.922421	1354.820897	1516.599561	1860.298837	2115.279034	2100.953845	2170.251227	3738.776412
CPED1	36.02289095	40.92900242	30.41211909	9.892638676	1.252535781	6.603778198	4.708509012	4.137741088	0
CPLANE1	926.2291506	1136.839936	870.2135951	1489.071473	1643.75115	1651.687523	2082.989206	1830.495741	2250.304467
CPLANE2	94.44216716	103.0339574	80.69142014	90.98435206	73.93383914	98.87685591	75.79795669	102.746226	91.68713011
CPLX1	298.3048162	307.4068771	190.0513603	493.2173753	808.3390343	625.6284827	295.0554349	405.1960126	370.3801284
CPLX2	0.484859349	0.489112193	0.977620301	0.96430141	20.83492873	0	12.68918449	6.6517066	6.58404342
CPLX3	0.973557364	0	0	1.93351313	1.204007088	0	0.098830291	2.934535174	0.893553811
CPLX4	0.949164077	0.955148286	0	1.939038579	5.873654099	2.928959786	3.922399776	8.794243631	3.911164121
CPM	173.5710244	252.6214644	147.2461782	302.3278114	344.5992309	180.3646799	857.0970702	1082.827252	1394.727883
CPN1	0	0.727315144	0	2.870650656	0	0	0	0	0
CPN2	12.70660597	16.3709402	11.37237605	20.39842642	19.68192953	7.814205028	24.56933026	35.10895871	13.16119271
CPNE1	2324.472276	3390.855903	2370.62477	2983.981435	3797.583642	2932.777038	2171.899725	2929.652172	2626.01699
CPNE2	1788.187909	2107.476052	1649.532249	2036.485651	2145.275205	1976.089845	1383.717635	1574.530327	1738.318981
CPNE3	5110.862855	7643.482225	4761.705162	5870.850137	6701.927454	6036.231106	3506.227513	4429.195478	5859.707358
CPNE4	56.49017362	55.91996258	88.15868823	104.0145432	87.97185959	136.3752791	94.4793942	86.53680364	137.4532344
CPNE5	9.492685733	30.16239066	17.31737396	10.60945843	13.59480031	14.77697399	7.428746461	11.1418492	12.08262852
CPNE6	0	0	1.057206085	2.002188833	1.051259465	0	0	0	0.484256017
CPNE7	1376.456485	2192.668379	1653.675309	542.3714274	758.6469493	680.8822818	136.2673826	228.913454	160.4165073
CPNE8	560.9292154	550.79731	469.4762888	433.7914622	689.1086866	627.9182548	579.7274916	730.5452431	909.0171769
CPNE9	0	1.684190083	0	4.006332599	2.777196239	3.236090216	0.840434416	3.233878992	1.676456513
CPO	0.966844083	7.761347604	2.926939212	7.665634163	4.836435046	10.64078007	3.87438962	4.855055218	5.803593223
CPOX	169.8472636	277.2041451	197.238268	175.3471832	122.7195457	145.9734928	135.9315106	188.8340784	113.6345383
CPPED1	2798.393367	4136.906323	3364.015847	3674.081651	4034.200845	3579.028384	2073.268039	2103.746499	2339.296046
CPQ	19.59571232	29.61187805	28.65222589	21.45608936	9.349407412	32.30278022	49.95667033	24.12103379	46.35716584
CPS1	1113.331111	1377.049002	939.0566757	1243.447975	1497.19414	1639.354647	978.8668772	1198.120704	1171.484674
CPSF1	8118.532921	10871.83215	8699.627356	10351.70747	13659.56847	10102.80609	9259.685929	12822.37136	13349.40807
CPSF2	3277.645479	4206.626266	3378.806054	1767.557779	1956.145015	1736.696522	1611.847942	1916.731761	1932.799046
CPSF3	3248.308749	3999.921218	3552.715326	2391.485178	2881.284886	2503.557064	1638.648435	1941.498292	2018.851398
CPSF4	1572.205387	1798.058441	1603.296709	1034.998594	1086.940755	971.1664711	1055.101829	1057.199593	1199.352308
CPSF4L	0.5857671	0	1.182113512	1.74204647	7.285378441	2.344014171	1.372094528	6.917040081	1.376298761
CPSF6	4233.932982	4927.590716	4650.179916	2690.001777	3331.301658	2814.62891	2748.572228	3206.045898	3742.167894
CPSF7	5218.815584	6147.194203	5585.524969	4874.401393	5435.3378	4780.92364	4957.241014	5697.0145	6514.167785
CPT1A	2134.225959	2739.911627	1982.411381	3428.523569	3927.903634	4432.568411	4531.065796	4491.98117	5264.283408
CPT1B	1151.233334	1612.61953	1118.401354	1878.351782	2382.927631	1882.779775	1797.704584	2520.978179	2149.970352
CPT1C	52.63817289	46.03920622	51.20980149	98.15513669	100.8369935	101.1274546	123.2387589	242.1624628	185.5155118
CPT2	1156.664858	1297.788787	1124.010715	1178.666111	1305.670645	1218.83457	966.0731224	1121.471594	1122.309966
CPTP	2004.789349	2259.38329	1867.485099	2238.205671	2505.952349	2002.070061	2242.081475	2636.278108	3122.986302
CPVL	371.2179101	777.0127304	685.8465503	399.4483615	579.358513	286.898653	2218.637881	2651.859051	2653.158169
CPXCR1	0	0	0	0	0	0	0	0	0
CPXM1	0	0	0	0.968700724	1.956371813	0	6.85960971	1.959791419	5.860084966
CPXM2	2.001078523	5.039646878	1.008945706	3.829294682	7.026906619	3.999887933	11.25866318	9.783872655	10.02158447
CPZ	275.608737	576.0018478	361.0699832	1958.253245	3272.422229	1961.01746	697.9877194	921.8158974	933.7928433
CR1	13.47418089	3.977375332	0	3.124628926	4.8058104	2.524122411	6.237162903	0.627604872	4.726913227
CR1L	0	0	0	0	0	0	0	0	0
CR2	763.8538588	882.3444784	620.9659672	409.8266092	595.8759651	581.8576958	503.8223833	541.9249896	612.9653895
CR589904.2	0	0.972712805	4.890146161	0.960662203	0.969782983	10.66659764	24.26599863	30.17634363	42.66670371
CRABP1	0	0	0	0	0	0	0	0	0
CRABP2	2991.781415	3290.805962	2600.484816	5055.198728	5034.133182	5482.25123	2508.690064	3162.189951	3685.191197
CRACD	71.02146577	47.60427876	29.29847055	21.60065114	41.96205222	14.89720043	29.91156643	36.61900576	49.83094771
CRACR2A	3.352366958	1.095863633	3.590489934	0	1.083060193	7.623607818	3.200378715	6.968543248	4.256791613
CRACR2B	240.474228	354.1845646	248.2740455	905.3321791	1136.040875	935.762658	573.3513289	733.1291623	690.4717764
CRADD	234.2727532	324.3243164	196.6518289	273.3218021	293.5449164	250.5761474	207.2253268	214.8755674	282.2102215
CRAMP1	1635.228466	1824.723266	1787.98453	1976.992032	2466.274796	1821.987481	1879.430474	2210.383119	2667.46301
CRAT	841.0806182	1207.553146	783.4126782	2238.707126	2888.279014	2737.890881	1160.052966	1350.36632	1576.069694
CRB1	2.70928053	0.69603474	0	3.329429287	3.716892043	0.683629327	3.368441079	4.918411017	6.712582727
CRB2	5.115468174	3.890527842	2.635669556	19.5524852	31.77384509	14.22297176	37.00844651	61.15558942	66.52319755
CRB3	385.1277123	575.0907771	389.2208614	768.8322542	885.8272954	832.3132292	749.06391	882.2798655	994.6016579
CRBN	860.881061	1274.02759	1077.230573	1625.02834	1687.788322	1518.403601	938.8106023	1323.898974	1410.411194
CRCP	1946.852283	2106.622652	1689.053426	1430.793093	1497.725853	1389.637535	1474.934248	1683.766891	1918.340111
CRCT1	0	0	0.940217102	0	0	0	0.927047457	0	0.929113847
CREB1	1578.613541	2135.109389	1483.235883	1445.952941	1651.621394	1647.710585	1244.546723	1154.104839	1598.971152
CREB3	1066.967901	1379.534972	1031.088422	1658.268344	1734.380736	1549.074235	1948.995482	1960.679517	2528.531974
CREB3L1	69.21463846	172.6717081	77.97597352	77.70309749	90.69230828	151.2296853	75.58976004	37.80082495	52.33297399
CREB3L2	1841.182356	3032.868941	2829.624123	7357.526761	8875.168548	8090.046959	5732.154424	5978.315686	7694.60724
CREB3L3	1.575100831	0	0	1.704050589	1.720340846	5.43184538	3.445762364	2.550163627	5.395780422
CREB3L4	268.8353372	504.4811537	359.3020793	980.4435643	1079.933389	981.6222775	664.7269171	851.1330578	939.3693392
CREB5	172.7281918	130.0012227	236.4700888	32.45969098	86.79665171	75.94133279	219.995998	230.4225439	256.3573623
CREBBP	5072.686787	5381.143399	4164.429795	5854.417319	6729.647636	6195.287225	5803.335883	6390.497235	8334.872818
CREBL2	1133.071661	1661.422322	1237.847424	1630.892713	2137.015676	1898.029751	1446.115724	1889.462808	1953.272362
CREBRF	219.1370138	319.1784196	180.7401881	971.7233744	1207.445719	939.1643733	982.3908522	1218.289039	1562.64964
CREBZF	2666.573184	3543.380886	3052.798666	3698.914539	4183.825721	3245.443181	3804.782999	5486.359047	4923.049999
CREG1	1662.806684	2277.202067	1771.727983	1807.586124	2348.062026	2095.519734	2214.914209	2595.58538	2534.054988
CREG2	494.9078299	571.8457094	664.6402946	290.0289474	319.8864113	334.3456447	191.3262753	179.5998437	237.5759471
CRELD1	466.7767134	753.5198268	629.501467	1608.161025	1795.98881	1476.178222	1421.476215	2125.986299	2104.631449
CRELD2	1261.528626	1524.922016	1294.837578	1476.006726	1553.349609	1423.352064	832.8127257	1020.866194	1192.36975
CREM	635.3810545	651.1672912	636.568092	302.6714157	370.5115305	289.8118012	388.241128	366.3455403	478.4312855
CRH	0	0	0	0.964617604	0.973900846	1.944703032	8.778763195	5.860273145	4.866015583
CRHBP	0	0	0	0	0	1.798751985	0	0	0
CRHR1	0	0	0	0	0	0	3.651084761	0	1.136106423
CRHR2	6.973901868	19.3053675	17.28610934	18.79943407	8.546104353	2.731493742	11.20968451	15.78392993	13.49470228
CRIM1	9292.147019	12989.33039	9483.846205	19901.38609	28928.12897	22575.88816	33602.73913	38332.83602	46623.82881
CRIP1	731.8082541	799.8523371	809.1913497	4479.593506	3878.679523	3837.039573	3401.826343	4311.490907	4887.244494
CRIP2	481.2905283	480.4977774	327.3004752	3338.932481	3556.262859	3340.441276	2312.535429	2554.773091	2729.210042
CRIP3	0	0	0	3.528762173	0.89918726	0	0.899825466	4.158342304	1.762714902
CRIPT	587.7753018	782.5279678	683.6098625	800.9726596	939.5020898	793.0028528	519.1348668	689.7906813	695.2255411
CRISP1	0	0	0	0	0	2.164746505	0	0	0
CRISP2	0	0	0	0	0	0	0	0	0.966967675
CRISP3	2.366091846	4.732860864	7.167238678	130.1226641	269.2894605	165.8621474	259.0887928	211.3053208	359.2894324
CRISPLD1	102.8328954	179.7395486	83.78332205	190.4482016	125.9861701	154.8671502	196.8781537	143.7253361	271.6292259
CRISPLD2	1712.375769	1974.831546	1766.109772	589.4545922	535.9430628	644.2272233	1613.921677	1709.827804	1636.613923
CRK	3178.074846	4323.020771	3484.873951	3021.884119	3424.375229	2931.594861	3607.6436	3595.27279	4214.123015
CRKL	2627.133925	3505.92949	2827.25808	1929.56633	2118.153937	1954.955023	2051.553639	2334.478158	2899.567184
CRLF1	143.4380049	125.0483555	115.6246337	54.44057295	76.31215159	81.33776156	73.69948272	77.1685683	81.0000505
CRLF2	23.03108632	50.94756663	78.90279672	386.7616211	323.7458263	210.6035872	92.05671013	150.2647997	102.6635086
CRLF3	521.0851158	658.0810487	559.8724351	455.1326939	358.7977894	358.5143714	442.802754	566.8245528	571.2967459
CRLS1	1116.799064	1620.778624	1397.235481	772.6745551	1008.507059	803.7519215	824.4434667	991.0110841	1055.331882
CRMP1	109.5644657	205.6325312	70.35720843	58.15397476	75.89468533	94.60866784	105.0002922	118.2812441	165.6270546
CRNKL1	1292.256648	1890.286935	1508.515773	1666.336208	1721.844285	1307.262213	982.9175056	1515.380138	1620.358659
CRNN	0	0	0	0	0	0	0	1.957585107	0
CROCC	604.5171281	1027.749926	854.1957881	850.511762	1014.572193	717.8183378	469.2876272	1023.884973	619.8998099
CROCC2	26.71990243	35.45947062	31.50480578	22.57057662	1.58518883	14.57954909	8.860353932	0.39657362	28.16839214
CROT	194.4617587	363.7137366	228.7638911	707.7816179	751.614611	596.2597525	590.2010003	620.4141057	657.3042158
CRP	0	0	0	0	0	0	0	0	0
CRPPA	58.90618933	64.73083786	43.90091125	278.0494532	293.3187738	248.6509309	247.9453012	276.3309026	351.9117951
CRTAC1	5.786029976	0.97082209	1.952857696	0	0	1.927932722	0.968762483	0	0
CRTAM	2.808250668	5.959918224	1.885409741	3.283082212	4.818041429	0.936004192	4.800215397	6.607235558	4.682442528
CRTAP	5765.677946	6372.052653	5685.636642	7117.933048	7373.486935	6916.510892	5931.513273	7020.774763	7261.344249
CRTC1	1318.115873	1427.955928	1189.823277	1037.754227	1407.831416	1287.537544	1213.229491	1475.278864	1492.615998
CRTC2	1622.353446	1825.48295	1601.219927	2256.608524	2405.98342	1819.037401	2156.302419	2070.986936	2518.092264
CRTC3	1113.350068	1473.318048	1174.981669	892.014071	987.2395803	909.4999088	929.5572781	943.6461436	1324.088649
CRX	3.459024574	7.039288566	2.218321344	6.720543618	10.58496813	5.742604232	4.328388366	10.9155113	3.421581582
CRY1	1691.946364	2312.285836	1718.168723	823.3632172	783.2493499	910.369588	1168.739173	1016.055574	1445.190925
CRY2	468.7713118	599.8334897	452.6242746	990.7419501	1524.996873	1074.213	1102.011769	1436.898989	1473.807983
CRYAA	0	0	0	2.10E-07	0	0	0	2.004854634	0
CRYAA2	0	0	0	0.737114518	0	0	0.745005023	0	0
CRYAB	0	7.758686071	5.036618543	21.55737153	43.34620673	33.58165492	243.922521	320.0068294	395.9440549
CRYBA1	0	2.018345831	0	0.999775545	0.751683178	0	1.008737168	0	0
CRYBA2	4.03982597	5.762937236	0.752019931	7.17185336	6.068987821	7.528465053	6.767157906	13.85430957	6.68893328
CRYBA4	0	0	0	0	0	1.069195894	0	0	1.06396082
CRYBB2	3.893399257	10.71456151	2.939164512	15.32274754	17.36335521	9.681134087	20.43479504	11.66106933	28.9853555
CRYBB3	29.51893107	34.72547361	22.93516263	21.20963586	36.18837274	30.68578979	16.00745356	17.54415621	18.5432785
CRYBG1	2146.601103	2555.054283	1905.165383	1353.809253	1759.014095	1696.748242	640.7885598	722.7141924	952.3489677
CRYBG2	363.8087364	625.2161039	486.5603897	1207.78381	1765.880118	1479.378319	1018.707575	1083.105024	1489.776124
CRYBG3	1655.383115	2314.628773	1899.064034	2176.953963	2113.963807	2266.549013	2638.839597	2123.220545	2904.293146
CRYGA	0	0	0	0	0	0	0	0	0
CRYGB	0	0	0	0	0	0	0	0	0
CRYGC	0	0	0.951897384	0	0	0	0	0	0
CRYGD	0	0	0	0	0	0	0	0	0
CRYGN	0	0	0	4.79233133	21.3012745	1.443567888	20.05759561	19.06759279	2.853734537
CRYGS	25.16182469	30.84629432	29.56449168	34.57988221	43.89237424	34.31342727	33.81386444	49.17875907	32.72248589
CRYL1	182.4041713	316.3658633	174.0465424	352.8123939	343.391415	358.2110765	173.8725788	250.5966028	305.1409274
CRYM	0	2.761866438	5.671693917	0.599771102	0	0	1.126241406	1.131655514	1.378170102
CRYZ	1450.33417	1648.955428	1444.845119	1397.871366	1293.718145	1138.946857	827.882803	1056.002565	970.3645924
CRYZL1	291.1050435	347.9524078	308.6144937	545.1124287	599.425481	570.8702379	279.0588448	403.0199175	401.45861
CS	12435.48336	14162.05783	12821.73791	6662.119377	7254.6381	6992.563325	6217.561116	6934.760661	7352.714772
CSAD	314.6033554	438.1213232	352.8466324	884.4146053	1173.543216	794.4300317	765.4260917	1152.381605	1050.688092
CSAG1	1783.600355	2312.896212	1794.943233	2276.047359	2645.088793	2244.421093	1879.424186	2147.042313	2477.837004
CSAG2	139.9086297	220.4764225	171.1519307	248.9142096	321.7423673	275.0916776	275.369303	322.4585789	364.7826412
CSAG3	1067.533062	1410.156156	1095.409765	1742.294475	1933.694251	1520.196292	1658.949475	1973.10808	2063.044713
CSDC2	5.288372031	3.78338606	1.526185406	6.764094877	9.85634126	12.07501229	10.27977312	13.23676625	12.87312917
CSDE1	57662.21743	67367.15455	56744.10284	55551.4339	61753.15944	57706.1917	43384.57268	48607.03551	59103.2846
CSE1L	13326.03534	16649.91483	15177.61231	3391.690956	3305.355254	3859.100507	4820.173783	5579.684074	5800.873483
